date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year,month,era,match_key
3/27/2002,Brazil,Serbia,1,0,Friendly,Fortaleza,Brazil,FALSE,2002,3,2000,2002-03-27|Brazil|Serbia
3/27/2002,Bulgaria,Ecuador,0,3,Friendly,East Rutherford,United States,TRUE,2002,3,2000,2002-03-27|Bulgaria|Ecuador
3/27/2002,Croatia,Slovenia,0,0,Friendly,Zagreb,Croatia,FALSE,2002,3,2000,2002-03-27|Croatia|Slovenia
3/27/2002,England,Italy,1,2,Friendly,Leeds,England,FALSE,2002,3,2000,2002-03-27|England|Italy
3/27/2002,Estonia,Russia,2,1,Friendly,Tallinn,Estonia,FALSE,2002,3,2000,2002-03-27|Estonia|Russia
3/27/2002,France,Scotland,5,0,Friendly,Saint-Denis,France,FALSE,2002,3,2000,2002-03-27|France|Scotland
3/27/2002,Georgia,South Africa,4,1,Friendly,Tbilisi,Georgia,FALSE,2002,3,2000,2002-03-27|Georgia|South Africa
3/27/2002,Germany,United States,4,2,Friendly,Rostock,Germany,FALSE,2002,3,2000,2002-03-27|Germany|United States
3/27/2002,Republic Of Ireland,Denmark,3,0,Friendly,Dublin,Republic of Ireland,FALSE,2002,3,2000,2002-03-27|Republic Of Ireland|Denmark
3/27/2002,Liechtenstein,Northern Ireland,0,0,Friendly,Vaduz,Liechtenstein,FALSE,2002,3,2000,2002-03-27|Liechtenstein|Northern Ireland
3/27/2002,Luxembourg,Latvia,0,3,Friendly,Hesperange,Luxembourg,FALSE,2002,3,2000,2002-03-27|Luxembourg|Latvia
3/27/2002,Malta,Andorra,1,1,Friendly,Attard,Malta,FALSE,2002,3,2000,2002-03-27|Malta|Andorra
3/27/2002,Moldova,Hungary,0,2,Friendly,Chișinău,Moldova,FALSE,2002,3,2000,2002-03-27|Moldova|Hungary
3/27/2002,Netherlands,Spain,1,0,Friendly,Rotterdam,Netherlands,FALSE,2002,3,2000,2002-03-27|Netherlands|Spain
3/27/2002,Poland,Japan,0,2,Friendly,Łódź,Poland,FALSE,2002,3,2000,2002-03-27|Poland|Japan
3/27/2002,Portugal,Finland,1,4,Friendly,Porto,Portugal,FALSE,2002,3,2000,2002-03-27|Portugal|Finland
3/27/2002,Romania,Ukraine,4,1,Friendly,Constanţa,Romania,FALSE,2002,3,2000,2002-03-27|Romania|Ukraine
3/27/2002,Saudi Arabia,Uruguay,3,2,Friendly,Dammam,Saudi Arabia,FALSE,2002,3,2000,2002-03-27|Saudi Arabia|Uruguay
3/27/2002,Senegal,Bolivia,2,1,Friendly,Dakar,Senegal,FALSE,2002,3,2000,2002-03-27|Senegal|Bolivia
3/27/2002,Sweden,Switzerland,1,1,Friendly,Malmö,Sweden,FALSE,2002,3,2000,2002-03-27|Sweden|Switzerland
3/27/2002,Tunisia,Norway,0,0,Friendly,Tunis,Tunisia,FALSE,2002,3,2000,2002-03-27|Tunisia|Norway
3/27/2002,Wales,Czech Republic,0,0,Friendly,Cardiff,Wales,FALSE,2002,3,2000,2002-03-27|Wales|Czech Republic
3/30/2002,Botswana,South Africa,0,0,COSAFA Cup,Gaborone,Botswana,FALSE,2002,3,2000,2002-03-30|Botswana|South Africa
3/30/2002,Eswatini,Mozambique,1,2,Friendly,Mhlume,Eswatini,FALSE,2002,3,2000,2002-03-30|Eswatini|Mozambique
3/31/2002,Eswatini,Mozambique,1,1,Friendly,Big Bend,Eswatini,FALSE,2002,3,2000,2002-03-31|Eswatini|Mozambique
4/4/2002,Sri Lanka,Maldives,1,0,Friendly,Colombo,Sri Lanka,FALSE,2002,4,2000,2002-04-04|Sri Lanka|Maldives
4/6/2002,Sri Lanka,Maldives,1,1,Friendly,Jaffna,Sri Lanka,FALSE,2002,4,2000,2002-04-06|Sri Lanka|Maldives
4/7/2002,Lesotho,Mozambique,0,2,COSAFA Cup,Maseru,Lesotho,FALSE,2002,4,2000,2002-04-07|Lesotho|Mozambique
4/9/2002,Singapore,Maldives,2,0,Friendly,Singapore,Singapore,FALSE,2002,4,2000,2002-04-09|Singapore|Maldives
4/10/2002,Yemen,Ethiopia,1,1,Friendly,Sana'a,Yemen,FALSE,2002,4,2000,2002-04-10|Yemen|Ethiopia
4/17/2002,Andorra,Albania,2,0,Friendly,Sant Julià de Lòria,Andorra,FALSE,2002,4,2000,2002-04-17|Andorra|Albania
4/17/2002,Austria,Cameroon,0,0,Friendly,Vienna,Austria,FALSE,2002,4,2000,2002-04-17|Austria|Cameroon
4/17/2002,Belgium,Slovakia,1,1,Friendly,Brussels,Belgium,FALSE,2002,4,2000,2002-04-17|Belgium|Slovakia
4/17/2002,Belize,Nicaragua,7,1,Friendly,Belize City,Belize,FALSE,2002,4,2000,2002-04-17|Belize|Nicaragua
4/17/2002,Croatia,Bosnia And Herzegovina,2,0,Friendly,Zagreb,Croatia,FALSE,2002,4,2000,2002-04-17|Croatia|Bosnia And Herzegovina
4/17/2002,Denmark,Israel,3,1,Friendly,Copenhagen,Denmark,FALSE,2002,4,2000,2002-04-17|Denmark|Israel
4/17/2002,Ecuador,South Africa,0,0,Friendly,Murcia,Spain,TRUE,2002,4,2000,2002-04-17|Ecuador|South Africa
4/17/2002,England,Paraguay,4,0,Friendly,Liverpool,England,FALSE,2002,4,2000,2002-04-17|England|Paraguay
4/17/2002,France,Russia,0,0,Friendly,Saint-Denis,France,FALSE,2002,4,2000,2002-04-17|France|Russia
4/17/2002,Germany,Argentina,0,1,Friendly,Stuttgart,Germany,FALSE,2002,4,2000,2002-04-17|Germany|Argentina
4/17/2002,Greece,Czech Republic,0,0,Friendly,Ioannina,Greece,FALSE,2002,4,2000,2002-04-17|Greece|Czech Republic
4/17/2002,Hungary,Belarus,2,5,Friendly,Debrecen,Hungary,FALSE,2002,4,2000,2002-04-17|Hungary|Belarus
4/17/2002,Republic Of Ireland,United States,2,1,Friendly,Dublin,Republic of Ireland,FALSE,2002,4,2000,2002-04-17|Republic Of Ireland|United States
4/17/2002,Italy,Uruguay,1,1,Friendly,Milan,Italy,FALSE,2002,4,2000,2002-04-17|Italy|Uruguay
4/17/2002,Japan,Costa Rica,1,1,Friendly,Yokohama,Japan,FALSE,2002,4,2000,2002-04-17|Japan|Costa Rica
4/17/2002,Latvia,Kazakhstan,2,1,Friendly,Ventspils,Latvia,FALSE,2002,4,2000,2002-04-17|Latvia|Kazakhstan
4/17/2002,Luxembourg,Liechtenstein,3,3,Friendly,Hesperange,Luxembourg,FALSE,2002,4,2000,2002-04-17|Luxembourg|Liechtenstein
4/17/2002,North Macedonia,Finland,1,0,Friendly,Prilep,North Macedonia,FALSE,2002,4,2000,2002-04-17|North Macedonia|Finland
4/17/2002,Malta,Azerbaijan,1,0,Friendly,Attard,Malta,FALSE,2002,4,2000,2002-04-17|Malta|Azerbaijan
4/17/2002,Mexico,Bulgaria,1,0,Friendly,East Rutherford,United States,TRUE,2002,4,2000,2002-04-17|Mexico|Bulgaria
4/17/2002,Northern Ireland,Spain,0,5,Friendly,Belfast,Northern Ireland,FALSE,2002,4,2000,2002-04-17|Northern Ireland|Spain
4/17/2002,Norway,Sweden,0,0,Friendly,Oslo,Norway,FALSE,2002,4,2000,2002-04-17|Norway|Sweden
4/17/2002,Poland,Romania,1,2,Friendly,Bydgoszcz,Poland,FALSE,2002,4,2000,2002-04-17|Poland|Romania
4/17/2002,Portugal,Brazil,1,1,Friendly,Lisbon,Portugal,FALSE,2002,4,2000,2002-04-17|Portugal|Brazil
4/17/2002,Scotland,Nigeria,1,2,Friendly,Aberdeen,Scotland,FALSE,2002,4,2000,2002-04-17|Scotland|Nigeria
4/17/2002,Serbia,Lithuania,4,1,Friendly,Smederevo,Yugoslavia,FALSE,2002,4,2000,2002-04-17|Serbia|Lithuania
4/17/2002,Slovenia,Tunisia,1,0,Friendly,Ljubljana,Slovenia,FALSE,2002,4,2000,2002-04-17|Slovenia|Tunisia
4/17/2002,Turkey,Chile,2,0,Friendly,Kerkrade,Netherlands,TRUE,2002,4,2000,2002-04-17|Turkey|Chile
4/17/2002,Ukraine,Georgia,2,1,Friendly,Kyiv,Ukraine,FALSE,2002,4,2000,2002-04-17|Ukraine|Georgia
4/21/2002,South Korea,Costa Rica,2,0,Friendly,Daegu,South Korea,FALSE,2002,4,2000,2002-04-21|South Korea|Costa Rica
4/21/2002,Eswatini,Namibia,2,1,COSAFA Cup,Lobamba,Eswatini,FALSE,2002,4,2000,2002-04-21|Eswatini|Namibia
4/27/2002,South Korea,China Pr,0,0,Friendly,Incheon,South Korea,FALSE,2002,4,2000,2002-04-27|South Korea|China Pr
4/29/2002,Japan,Slovakia,1,0,Kirin Cup,Tokyo,Japan,FALSE,2002,4,2000,2002-04-29|Japan|Slovakia
5/2/2002,Japan,Honduras,3,3,Kirin Cup,Kobe,Japan,FALSE,2002,5,2000,2002-05-02|Japan|Honduras
5/4/2002,Malawi,Tanzania,1,0,Friendly,Blantyre,Malawi,FALSE,2002,5,2000,2002-05-04|Malawi|Tanzania
5/4/2002,Nigeria,Kenya,3,0,Friendly,Lagos,Nigeria,FALSE,2002,5,2000,2002-05-04|Nigeria|Kenya
5/5/2002,Zimbabwe,Eswatini,0,2,COSAFA Cup,Harare,Zimbabwe,FALSE,2002,5,2000,2002-05-05|Zimbabwe|Eswatini
5/6/2002,Jersey,Guernsey,2,1,Muratti Vase,St Helier,Jersey,FALSE,2002,5,2000,2002-05-06|Jersey|Guernsey
5/7/2002,Venezuela,Colombia,0,0,Friendly,Caracas,Venezuela,FALSE,2002,5,2000,2002-05-07|Venezuela|Colombia
5/8/2002,Ecuador,Serbia,1,0,Friendly,East Rutherford,United States,TRUE,2002,5,2000,2002-05-08|Ecuador|Serbia
5/8/2002,Hungary,Croatia,0,2,Friendly,Pécs,Hungary,FALSE,2002,5,2000,2002-05-08|Hungary|Croatia
5/9/2002,Costa Rica,Colombia,1,2,Friendly,San José,Costa Rica,FALSE,2002,5,2000,2002-05-09|Costa Rica|Colombia
5/9/2002,Germany,Kuwait,7,0,Friendly,Freiburg,Germany,FALSE,2002,5,2000,2002-05-09|Germany|Kuwait
5/11/2002,Kenya,Tanzania,1,0,Friendly,Nairobi,Kenya,FALSE,2002,5,2000,2002-05-11|Kenya|Tanzania
5/12/2002,Mexico,Colombia,2,1,Friendly,Mexico City,Mexico,FALSE,2002,5,2000,2002-05-12|Mexico|Colombia
5/12/2002,South Africa,Madagascar,1,0,Friendly,Durban,South Africa,FALSE,2002,5,2000,2002-05-12|South Africa|Madagascar
5/12/2002,United States,Uruguay,2,1,Friendly,"Washington, D.C.",United States,FALSE,2002,5,2000,2002-05-12|United States|Uruguay
5/14/2002,Belgium,Algeria,0,0,Friendly,Brussels,Belgium,FALSE,2002,5,2000,2002-05-14|Belgium|Algeria
5/14/2002,Norway,Japan,3,0,Friendly,Oslo,Norway,FALSE,2002,5,2000,2002-05-14|Norway|Japan
5/14/2002,Saudi Arabia,Senegal,3,2,Friendly,Riyadh,Saudi Arabia,FALSE,2002,5,2000,2002-05-14|Saudi Arabia|Senegal
5/14/2002,Slovakia,Uzbekistan,4,1,Friendly,Prešov,Slovakia,FALSE,2002,5,2000,2002-05-14|Slovakia|Uzbekistan
5/14/2002,Wales,Germany,1,0,Friendly,Cardiff,Wales,FALSE,2002,5,2000,2002-05-14|Wales|Germany
5/15/2002,Greece,Cyprus,3,1,Friendly,Rhodes,Greece,FALSE,2002,5,2000,2002-05-15|Greece|Cyprus
5/15/2002,Switzerland,Canada,1,3,Friendly,St. Gallen,Switzerland,FALSE,2002,5,2000,2002-05-15|Switzerland|Canada
5/16/2002,China Pr,Uruguay,0,2,Friendly,Shenyang,China PR,FALSE,2002,5,2000,2002-05-16|China Pr|Uruguay
5/16/2002,Republic Of Ireland,Nigeria,1,2,Friendly,Dublin,Republic of Ireland,FALSE,2002,5,2000,2002-05-16|Republic Of Ireland|Nigeria
5/16/2002,South Korea,Scotland,4,1,Friendly,Busan,South Korea,FALSE,2002,5,2000,2002-05-16|South Korea|Scotland
5/16/2002,Mexico,Bolivia,1,0,Friendly,San Francisco,United States,TRUE,2002,5,2000,2002-05-16|Mexico|Bolivia
5/16/2002,United States,Jamaica,5,0,Friendly,East Rutherford,United States,FALSE,2002,5,2000,2002-05-16|United States|Jamaica
5/17/2002,Myanmar,Malaysia,1,1,Friendly,Yangon,Myanmar,FALSE,2002,5,2000,2002-05-17|Myanmar|Malaysia
5/17/2002,Denmark,Cameroon,2,1,Friendly,Copenhagen,Denmark,FALSE,2002,5,2000,2002-05-17|Denmark|Cameroon
5/17/2002,Russia,Belarus,1,1,Friendly,Moscow,Russia,FALSE,2002,5,2000,2002-05-17|Russia|Belarus
5/17/2002,Slovenia,Ghana,2,0,Friendly,Ljubljana,Slovenia,FALSE,2002,5,2000,2002-05-17|Slovenia|Ghana
5/17/2002,Sweden,Paraguay,1,2,Friendly,Solna,Sweden,FALSE,2002,5,2000,2002-05-17|Sweden|Paraguay
5/17/2002,Ukraine,Serbia,2,0,Friendly,Moscow,Russia,TRUE,2002,5,2000,2002-05-17|Ukraine|Serbia
5/17/2002,Canary Islands,Venezuela,0,2,Friendly,Las Palmas,Spain,FALSE,2002,5,2000,2002-05-17|Canary Islands|Venezuela
5/18/2002,Czech Republic,Italy,1,0,Friendly,Prague,Czech Republic,FALSE,2002,5,2000,2002-05-18|Czech Republic|Italy
5/18/2002,France,Belgium,1,2,Friendly,Saint-Denis,France,FALSE,2002,5,2000,2002-05-18|France|Belgium
5/18/2002,Germany,Austria,6,2,Friendly,Leverkusen,Germany,FALSE,2002,5,2000,2002-05-18|Germany|Austria
5/18/2002,Jamaica,Nigeria,0,1,Unity Cup,London,England,TRUE,2002,5,2000,2002-05-18|Jamaica|Nigeria
5/18/2002,Malawi,Angola,2,1,COSAFA Cup,Blantyre,Malawi,FALSE,2002,5,2000,2002-05-18|Malawi|Angola
5/18/2002,Poland,Estonia,1,0,Friendly,Warsaw,Poland,FALSE,2002,5,2000,2002-05-18|Poland|Estonia
5/18/2002,Tanzania,Kenya,0,5,Friendly,Arusha,Tanzania,FALSE,2002,5,2000,2002-05-18|Tanzania|Kenya
5/18/2002,Catalonia,Brazil,1,3,Friendly,Barcelona,Spain,FALSE,2002,5,2000,2002-05-18|Catalonia|Brazil
5/19/2002,Belarus,Ukraine,2,0,Friendly,Moscow,Russia,TRUE,2002,5,2000,2002-05-19|Belarus|Ukraine
5/19/2002,Myanmar,Malaysia,0,0,Friendly,Yangon,Myanmar,FALSE,2002,5,2000,2002-05-19|Myanmar|Malaysia
5/19/2002,Russia,Serbia,1,1,Friendly,Moscow,Russia,FALSE,2002,5,2000,2002-05-19|Russia|Serbia
5/19/2002,United States,Netherlands,0,2,Friendly,Foxborough,United States,FALSE,2002,5,2000,2002-05-19|United States|Netherlands
5/20/2002,Scotland,South Africa,0,2,Friendly,So Kon Po,Hong Kong,TRUE,2002,5,2000,2002-05-20|Scotland|South Africa
5/21/2002,South Korea,England,1,1,Friendly,Seogwipo,South Korea,FALSE,2002,5,2000,2002-05-21|South Korea|England
5/21/2002,San Marino,Estonia,0,1,Friendly,Serravalle,San Marino,FALSE,2002,5,2000,2002-05-21|San Marino|Estonia
5/21/2002,Singapore,Uruguay,1,2,Friendly,Kallang,Singapore,FALSE,2002,5,2000,2002-05-21|Singapore|Uruguay
5/22/2002,Finland,Latvia,2,1,Friendly,Helsinki,Finland,FALSE,2002,5,2000,2002-05-22|Finland|Latvia
5/22/2002,Norway,Iceland,1,1,Friendly,Bodø,Norway,FALSE,2002,5,2000,2002-05-22|Norway|Iceland
5/23/2002,Ecuador,Senegal,0,1,Friendly,Tottori,Japan,TRUE,2002,5,2000,2002-05-23|Ecuador|Senegal
5/23/2002,South Africa,Turkey,2,0,Friendly,So Kon Po,Hong Kong,TRUE,2002,5,2000,2002-05-23|South Africa|Turkey
5/25/2002,China Pr,Portugal,0,2,Friendly,Macau,Macau,TRUE,2002,5,2000,2002-05-25|China Pr|Portugal
5/25/2002,Japan,Sweden,1,1,Friendly,Tokyo,Japan,FALSE,2002,5,2000,2002-05-25|Japan|Sweden
5/25/2002,Malaysia,Brazil,0,4,Friendly,Kuala Lumpur,Malaysia,FALSE,2002,5,2000,2002-05-25|Malaysia|Brazil
5/26/2002,Belgium,Costa Rica,1,0,Friendly,Kumamoto,Japan,TRUE,2002,5,2000,2002-05-26|Belgium|Costa Rica
5/26/2002,Cameroon,England,2,2,Friendly,Kobe,Japan,TRUE,2002,5,2000,2002-05-26|Cameroon|England
5/26/2002,Denmark,Tunisia,2,1,Friendly,Wakayama,Japan,TRUE,2002,5,2000,2002-05-26|Denmark|Tunisia
5/26/2002,South Korea,France,2,3,Friendly,Suwon,South Korea,FALSE,2002,5,2000,2002-05-26|South Korea|France
5/30/2002,Kuwait,Iran,1,3,Friendly,Kuwait City,Kuwait,FALSE,2002,5,2000,2002-05-30|Kuwait|Iran
5/31/2002,France,Senegal,0,1,FIFA World Cup,Seoul,South Korea,TRUE,2002,5,2000,2002-05-31|France|Senegal
6/1/2002,Germany,Saudi Arabia,8,0,FIFA World Cup,Sapporo,Japan,TRUE,2002,6,2000,2002-06-01|Germany|Saudi Arabia
6/1/2002,Republic Of Ireland,Cameroon,1,1,FIFA World Cup,Niigata,Japan,TRUE,2002,6,2000,2002-06-01|Republic Of Ireland|Cameroon
6/1/2002,Uruguay,Denmark,1,2,FIFA World Cup,Ulsan,South Korea,TRUE,2002,6,2000,2002-06-01|Uruguay|Denmark
6/2/2002,Argentina,Nigeria,1,0,FIFA World Cup,Kashima,Japan,TRUE,2002,6,2000,2002-06-02|Argentina|Nigeria
6/2/2002,England,Sweden,1,1,FIFA World Cup,Saitama,Japan,TRUE,2002,6,2000,2002-06-02|England|Sweden
6/2/2002,Paraguay,South Africa,2,2,FIFA World Cup,Busan,South Korea,TRUE,2002,6,2000,2002-06-02|Paraguay|South Africa
6/2/2002,Spain,Slovenia,3,1,FIFA World Cup,Gwangju,South Korea,TRUE,2002,6,2000,2002-06-02|Spain|Slovenia
6/3/2002,Brazil,Turkey,2,1,FIFA World Cup,Ulsan,South Korea,TRUE,2002,6,2000,2002-06-03|Brazil|Turkey
6/3/2002,Croatia,Mexico,0,1,FIFA World Cup,Niigata,Japan,TRUE,2002,6,2000,2002-06-03|Croatia|Mexico
6/3/2002,Italy,Ecuador,2,0,FIFA World Cup,Sapporo,Japan,TRUE,2002,6,2000,2002-06-03|Italy|Ecuador
6/4/2002,China Pr,Costa Rica,0,2,FIFA World Cup,Gwangju,South Korea,TRUE,2002,6,2000,2002-06-04|China Pr|Costa Rica
6/4/2002,Japan,Belgium,2,2,FIFA World Cup,Saitama,Japan,FALSE,2002,6,2000,2002-06-04|Japan|Belgium
6/4/2002,South Korea,Poland,2,0,FIFA World Cup,Busan,South Korea,FALSE,2002,6,2000,2002-06-04|South Korea|Poland
6/5/2002,Germany,Republic Of Ireland,1,1,FIFA World Cup,Kashima,Japan,TRUE,2002,6,2000,2002-06-05|Germany|Republic Of Ireland
6/5/2002,Russia,Tunisia,2,0,FIFA World Cup,Kobe,Japan,TRUE,2002,6,2000,2002-06-05|Russia|Tunisia
6/5/2002,United States,Portugal,3,2,FIFA World Cup,Suwon,South Korea,TRUE,2002,6,2000,2002-06-05|United States|Portugal
6/6/2002,Cameroon,Saudi Arabia,1,0,FIFA World Cup,Saitama,Japan,TRUE,2002,6,2000,2002-06-06|Cameroon|Saudi Arabia
6/6/2002,Denmark,Senegal,1,1,FIFA World Cup,Daegu,South Korea,TRUE,2002,6,2000,2002-06-06|Denmark|Senegal
6/6/2002,France,Uruguay,0,0,FIFA World Cup,Busan,South Korea,TRUE,2002,6,2000,2002-06-06|France|Uruguay
6/6/2002,Saint Martin,Anguilla,2,1,Friendly,Marigot,Saint Martin,FALSE,2002,6,2000,2002-06-06|Saint Martin|Anguilla
6/7/2002,Andorra,Armenia,0,2,Friendly,Sant Julià de Lòria,Andorra,FALSE,2002,6,2000,2002-06-07|Andorra|Armenia
6/7/2002,Argentina,England,0,1,FIFA World Cup,Sapporo,Japan,TRUE,2002,6,2000,2002-06-07|Argentina|England
6/7/2002,Spain,Paraguay,3,1,FIFA World Cup,Jeonju,South Korea,TRUE,2002,6,2000,2002-06-07|Spain|Paraguay
6/7/2002,Sweden,Nigeria,2,1,FIFA World Cup,Kobe,Japan,TRUE,2002,6,2000,2002-06-07|Sweden|Nigeria
6/8/2002,Brazil,China Pr,4,0,FIFA World Cup,Seogwipo,South Korea,TRUE,2002,6,2000,2002-06-08|Brazil|China Pr
6/8/2002,Italy,Croatia,1,2,FIFA World Cup,Kashima,Japan,TRUE,2002,6,2000,2002-06-08|Italy|Croatia
6/8/2002,Malawi,Botswana,2,0,Friendly,Lilongwe,Malawi,FALSE,2002,6,2000,2002-06-08|Malawi|Botswana
6/8/2002,South Africa,Slovenia,1,0,FIFA World Cup,Daegu,South Korea,TRUE,2002,6,2000,2002-06-08|South Africa|Slovenia
6/9/2002,Costa Rica,Turkey,1,1,FIFA World Cup,Incheon,South Korea,TRUE,2002,6,2000,2002-06-09|Costa Rica|Turkey
6/9/2002,Japan,Russia,1,0,FIFA World Cup,Yokohama,Japan,FALSE,2002,6,2000,2002-06-09|Japan|Russia
6/9/2002,Malawi,Botswana,1,0,Friendly,Blantyre,Malawi,FALSE,2002,6,2000,2002-06-09|Malawi|Botswana
6/9/2002,Mexico,Ecuador,2,1,FIFA World Cup,Rifu,Japan,TRUE,2002,6,2000,2002-06-09|Mexico|Ecuador
6/10/2002,South Korea,United States,1,1,FIFA World Cup,Daegu,South Korea,FALSE,2002,6,2000,2002-06-10|South Korea|United States
6/10/2002,Portugal,Poland,4,0,FIFA World Cup,Jeonju,South Korea,TRUE,2002,6,2000,2002-06-10|Portugal|Poland
6/10/2002,Tunisia,Belgium,1,1,FIFA World Cup,Ōita,Japan,TRUE,2002,6,2000,2002-06-10|Tunisia|Belgium
6/11/2002,Cameroon,Germany,0,2,FIFA World Cup,Fukuroi,Japan,TRUE,2002,6,2000,2002-06-11|Cameroon|Germany
6/11/2002,Denmark,France,2,0,FIFA World Cup,Incheon,South Korea,TRUE,2002,6,2000,2002-06-11|Denmark|France
6/11/2002,Saudi Arabia,Republic Of Ireland,0,3,FIFA World Cup,Yokohama,Japan,TRUE,2002,6,2000,2002-06-11|Saudi Arabia|Republic Of Ireland
6/11/2002,Senegal,Uruguay,3,3,FIFA World Cup,Suwon,South Korea,TRUE,2002,6,2000,2002-06-11|Senegal|Uruguay
6/12/2002,Nigeria,England,0,0,FIFA World Cup,Osaka,Japan,TRUE,2002,6,2000,2002-06-12|Nigeria|England
6/12/2002,Slovenia,Paraguay,1,3,FIFA World Cup,Seogwipo,South Korea,TRUE,2002,6,2000,2002-06-12|Slovenia|Paraguay
6/12/2002,South Africa,Spain,2,3,FIFA World Cup,Daejeon,South Korea,TRUE,2002,6,2000,2002-06-12|South Africa|Spain
6/12/2002,Sweden,Argentina,1,1,FIFA World Cup,Rifu,Japan,TRUE,2002,6,2000,2002-06-12|Sweden|Argentina
6/13/2002,Costa Rica,Brazil,2,5,FIFA World Cup,Suwon,South Korea,TRUE,2002,6,2000,2002-06-13|Costa Rica|Brazil
6/13/2002,Ecuador,Croatia,1,0,FIFA World Cup,Yokohama,Japan,TRUE,2002,6,2000,2002-06-13|Ecuador|Croatia
6/13/2002,Mexico,Italy,1,1,FIFA World Cup,Ōita,Japan,TRUE,2002,6,2000,2002-06-13|Mexico|Italy
6/13/2002,Turkey,China Pr,3,0,FIFA World Cup,Seoul,South Korea,TRUE,2002,6,2000,2002-06-13|Turkey|China Pr
6/14/2002,Belgium,Russia,3,2,FIFA World Cup,Fukuroi,Japan,TRUE,2002,6,2000,2002-06-14|Belgium|Russia
6/14/2002,Japan,Tunisia,2,0,FIFA World Cup,Osaka,Japan,FALSE,2002,6,2000,2002-06-14|Japan|Tunisia
6/14/2002,South Korea,Portugal,1,0,FIFA World Cup,Incheon,South Korea,FALSE,2002,6,2000,2002-06-14|South Korea|Portugal
6/14/2002,Poland,United States,3,1,FIFA World Cup,Daejeon,South Korea,TRUE,2002,6,2000,2002-06-14|Poland|United States
6/15/2002,Denmark,England,0,3,FIFA World Cup,Niigata,Japan,TRUE,2002,6,2000,2002-06-15|Denmark|England
6/15/2002,Germany,Paraguay,1,0,FIFA World Cup,Seogwipo,South Korea,TRUE,2002,6,2000,2002-06-15|Germany|Paraguay
6/16/2002,Spain,Republic Of Ireland,1,1,FIFA World Cup,Suwon,South Korea,TRUE,2002,6,2000,2002-06-16|Spain|Republic Of Ireland
6/16/2002,Sweden,Senegal,1,2,FIFA World Cup,Ōita,Japan,TRUE,2002,6,2000,2002-06-16|Sweden|Senegal
6/17/2002,Brazil,Belgium,2,0,FIFA World Cup,Kobe,Japan,TRUE,2002,6,2000,2002-06-17|Brazil|Belgium
6/17/2002,Mexico,United States,0,2,FIFA World Cup,Jeonju,South Korea,TRUE,2002,6,2000,2002-06-17|Mexico|United States
6/18/2002,Japan,Turkey,0,1,FIFA World Cup,Rifu,Japan,FALSE,2002,6,2000,2002-06-18|Japan|Turkey
6/18/2002,South Korea,Italy,2,1,FIFA World Cup,Daejeon,South Korea,FALSE,2002,6,2000,2002-06-18|South Korea|Italy
6/21/2002,England,Brazil,1,2,FIFA World Cup,Fukuroi,Japan,TRUE,2002,6,2000,2002-06-21|England|Brazil
6/21/2002,Germany,United States,1,0,FIFA World Cup,Ulsan,South Korea,TRUE,2002,6,2000,2002-06-21|Germany|United States
6/22/2002,Grenada,British Virgin Islands,5,0,Friendly,St. George's,Grenada,FALSE,2002,6,2000,2002-06-22|Grenada|British Virgin Islands
6/22/2002,South Korea,Spain,0,0,FIFA World Cup,Gwangju,South Korea,FALSE,2002,6,2000,2002-06-22|South Korea|Spain
6/22/2002,Senegal,Turkey,0,1,FIFA World Cup,Osaka,Japan,TRUE,2002,6,2000,2002-06-22|Senegal|Turkey
6/23/2002,Saint Martin,Anguilla,1,0,Friendly,Marigot,Saint Martin,FALSE,2002,6,2000,2002-06-23|Saint Martin|Anguilla
6/25/2002,South Korea,Germany,0,1,FIFA World Cup,Seoul,South Korea,FALSE,2002,6,2000,2002-06-25|South Korea|Germany
6/25/2002,Mozambique,Angola,1,1,Friendly,Maputo,Mozambique,FALSE,2002,6,2000,2002-06-25|Mozambique|Angola
6/26/2002,Brazil,Turkey,1,0,FIFA World Cup,Saitama,Japan,TRUE,2002,6,2000,2002-06-26|Brazil|Turkey
6/29/2002,South Korea,Turkey,2,3,FIFA World Cup,Daegu,South Korea,FALSE,2002,6,2000,2002-06-29|South Korea|Turkey
6/30/2002,Bhutan,Montserrat,4,0,The Other Final,Thimphu,Bhutan,FALSE,2002,6,2000,2002-06-30|Bhutan|Montserrat
6/30/2002,Germany,Brazil,0,2,FIFA World Cup,Yokohama,Japan,TRUE,2002,6,2000,2002-06-30|Germany|Brazil
7/3/2002,Estonia,Azerbaijan,0,0,Friendly,Kuressaare,Estonia,FALSE,2002,7,2000,2002-07-03|Estonia|Azerbaijan
7/5/2002,New Zealand,Tahiti,4,0,Oceania Nations Cup,North Shore,New Zealand,FALSE,2002,7,2000,2002-07-05|New Zealand|Tahiti
7/5/2002,Papua New Guinea,Solomon Islands,0,0,Oceania Nations Cup,North Shore,New Zealand,TRUE,2002,7,2000,2002-07-05|Papua New Guinea|Solomon Islands
7/6/2002,Australia,Vanuatu,2,0,Oceania Nations Cup,Auckland,New Zealand,TRUE,2002,7,2000,2002-07-06|Australia|Vanuatu
7/6/2002,British Virgin Islands,Anguilla,2,1,Friendly,Road Town,British Virgin Islands,FALSE,2002,7,2000,2002-07-06|British Virgin Islands|Anguilla
